date,SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,GLD,USO
2015-11-20 05:00:00,209.3108,114.48,116.81,60.92,35.12,79.22,120.45,105.95,103.09,103.44
2015-11-23 05:00:00,209.07,114.15,117.39,60.54,34.79,79.39,120.82,106.09,102.26,104.16
2015-11-24 05:00:00,209.35,114.05,118.25,60.55,34.97,78.97,120.81,106.19,102.94,106.56
2015-11-25 05:00:00,209.32,114.15,119.17,60.69,34.7,79.29,121.09,106.25,102.46,107.12
2015-11-27 05:00:00,209.56,114.31,119.62,60.7,33.94,79.98,120.97,106.36,101.25,104.24
2015-11-30 05:00:00,208.69,114.02,119.1,60.65,33.99,79.39,121.45,106.4,101.92,103.44
2015-12-01 05:00:00,210.68,115.16,119.89,61.29,34.25,80.49,122.83,106.8,102.28,103.6
2015-12-02 05:00:00,208.529,114.45,118.6,60.64,33.84,78.85,122.87,106.5,100.69,99.84
2015-12-03 05:00:00,205.61,112.51,116.6,60.35,33.65,77.61,119.53,105.38,101.76,102.16
2015-12-04 05:00:00,209.62,115.14,117.78,60.84,33.88,79.09,120.58,105.77,104.02,99.68
2015-12-07 05:00:00,208.35,114.62,116.01,60.45,33.317,78.87,121.75,106.11,102.67,93.76
2015-12-08 05:00:00,206.949,114.63,115.37,59.56,32.95,78.8,121.81,106.17,102.84,93.44
2015-12-09 05:00:00,205.34,112.89,114.08,59.29,32.68,78.36,121.68,106.33,102.64,92.48
2015-12-10 05:00:00,205.87,113.4,114.46,59.3,32.4592,77.8,121.84,106.1,102.55,90.96
2015-12-11 05:00:00,201.88,110.79,111.91,58.17,31.55,77.66,123.76,106.95,103.11,88.56
2015-12-14 05:00:00,202.9008,111.63,111.11,58.26,32.06,78.02,122.16,106.16,101.79,89.28
2015-12-15 05:00:00,205.0308,112.31,112.71,58.55,32.55,78.87,121.44,105.89,101.52,91.2
2015-12-16 05:00:00,208.03,113.98,114.43,59.73,33.19,80.41,121.18,105.61,102.75,87.92
2015-12-17 05:00:00,204.86,112.32,113.21,58.97,32.76,80.01,122.55,106.05,100.5,85.92
2015-12-18 05:00:00,200.0208,109.83,111.48,58.35,32.65,79.08,123.23,106.43,102.04,85.28
2015-12-21 05:00:00,201.67,111.05,112.32,58.11,32.4,79.39,123.2,106.48,103.15,85.28
2015-12-22 05:00:00,203.5,111.78,113.35,58.55,32.66,79.71,122.31,106.18,102.61,86.16
2015-12-23 05:00:00,206.02,112.61,114.78,59.53,33.12,79.42,121.39,105.9365,102.31,90.08
2015-12-24 05:00:00,205.68,112.59,114.5,59.43,33.0,79.42,121.83,105.97,103.05,90.4
2015-12-28 05:00:00,205.21,112.53,113.97,59.29,32.77,79.86,122.19,105.99,102.27,87.44
2015-12-29 05:00:00,207.4,114.3,115.2,59.88,32.8,80.71,120.16,105.43,102.2,90.08
2015-12-30 05:00:00,205.93,113.27,114.04,59.52,32.29,80.43,120.04,105.47,101.42,87.44
2015-12-31 05:00:00,203.87,111.86,112.62,58.72,32.19,79.73,120.58,105.59,101.46,88.0
2016-01-04 05:00:00,201.0192,109.5,110.01,57.82,31.31,78.77,121.45,106.04,102.89,87.84
2016-01-05 05:00:00,201.36,109.31,110.25,57.73,31.38,80.29,120.96,106.01,103.18,85.28
2016-01-06 05:00:00,198.82,108.26,108.57,56.78,30.7792,80.07,122.59,106.65,104.67,80.88
2016-01-07 05:00:00,194.05,104.87,105.67,55.6,29.83,78.51,122.81,106.88,106.15,79.2
2016-01-08 05:00:00,191.923,104.01,103.85,54.93,29.51,77.46,123.36,107.15,105.68,78.4
2016-01-11 05:00:00,192.11,104.33,103.4,55.16,29.5,77.9,122.01,106.81,104.74,74.0
2016-01-12 05:00:00,193.6608,105.54,103.71,55.42,29.56,77.38,123.77,107.29,104.21,73.36
2016-01-13 05:00:00,188.83,101.9,100.38,54.56,29.25,76.27,124.99,107.71,104.72,72.72
2016-01-14 05:00:00,191.93,104.07,101.77,55.26,29.63,76.09,123.82,107.49,103.02,73.84
2016-01-15 05:00:00,187.81,100.84,100.12,53.26,28.455,75.57,125.752,107.99,104.08,70.32
2016-01-19 05:00:00,188.06,101.06,98.77,53.75,28.88,75.97,125.36,107.85,103.98,67.92
2016-01-20 05:00:00,185.65,100.75,99.18,52.53,28.25,73.93,126.68,108.38,105.37,65.92
2016-01-21 05:00:00,186.69,100.85,98.95,52.92,28.36,74.34,125.82,108.11,105.49,68.48
2016-01-22 05:00:00,190.52,103.77,101.37,54.48,29.33,76.41,125.34,107.87,105.0,74.16
2016-01-25 05:00:00,187.64,102.23,99.115,53.75,28.825,75.93,126.02,108.23,106.08,68.32
2016-01-26 05:00:00,190.2,103.15,101.1,54.71,29.25,77.52,126.08,108.31,107.29,71.76
2016-01-27 05:00:00,188.13,100.58,99.71,54.36,29.15,76.02,126.05,108.39,107.69,73.44
2016-01-28 05:00:00,189.11,102.0,99.69,54.52,29.61,75.44,126.23,108.53,106.54,77.6
2016-01-29 05:00:00,193.7208,104.13,102.96,55.48,30.57,76.99,127.3,109.11,106.9492,77.2
2016-02-01 05:00:00,193.65,104.41,102.49,55.42,30.28,77.12,126.67,108.7,108.05,72.16
2016-02-02 05:00:00,190.16,102.15,100.28,54.13,29.3,76.42,129.02,109.47,108.09,68.56
2016-02-03 05:00:00,191.3,101.66,100.41,54.58,30.13,76.93,127.95,109.35,109.25,74.72
2016-02-04 05:00:00,191.6,101.65,100.8,54.65,30.36,76.97,128.57,109.61,110.57,72.96
2016-02-05 05:00:00,187.95,98.12,98.04,53.81,30.01,75.51,128.72,109.75,112.32,71.28
2016-02-08 05:00:00,185.42,96.62,96.43,52.81,29.6,73.35,131.49,110.57,113.83,69.12
2016-02-09 05:00:00,185.43,96.32,95.78,52.2,29.19,72.0,131.63,110.59,113.58,65.44
2016-02-10 05:00:00,185.27,96.69,95.83,52.14,29.31,72.5,132.79,110.92,114.46,63.68
2016-02-11 05:00:00,182.86,96.55,94.7892,51.38,28.82,71.47,133.72,111.43,119.0592,63.9384
2016-02-12 05:00:00,186.63,98.02,96.59,52.28,29.32,72.29,131.5,110.58,118.36,66.64
2016-02-16 05:00:00,189.78,100.23,98.88,53.3408,29.97,73.62,130.11,110.25,114.77,66.48
2016-02-17 05:00:00,192.88,102.5,100.43,54.26,30.56,74.25,129.31,109.98,115.48,70.24
2016-02-18 05:00:00,192.09,101.33,99.95,53.98,30.38,75.0,130.9,110.49,118.29,69.28
2016-02-19 05:00:00,192.0,101.63,100.45,53.92,30.24,75.43,131.005,110.49,117.58,68.4
2016-02-22 05:00:00,194.78,103.28,101.57,54.53,30.99,76.15,130.94,110.38,115.49,71.28
2016-02-23 05:00:00,192.32,101.58,100.64,53.64,30.33,75.95,131.47,110.6,117.22,67.84
2016-02-24 05:00:00,193.2,102.55,101.61,53.45,30.26,75.86,131.21,110.6,117.61,68.72
2016-02-25 05:00:00,195.54,103.56,102.54,54.09,30.36,77.41,131.68,110.93,117.92,70.4
2016-02-26 05:00:00,195.0892,103.43,103.19,53.95,30.06,77.01,130.41,110.39,117.11,70.24
2016-02-29 05:00:00,193.56,102.5,102.73,53.63,30.32,76.71,130.98,110.57,118.64,72.0
2016-03-01 05:00:00,198.11,105.79,104.94,55.03,31.4,78.87,128.43,109.55,117.77,73.2
2016-03-02 05:00:00,199.0,105.83,106.0208,55.41,31.82,79.44,128.96,109.36,118.68,74.4
2016-03-03 05:00:00,199.775,105.63,107.13,55.95,32.18,79.86,129.43,109.49,120.73,74.0
2016-03-04 05:00:00,200.43,105.67,107.72,56.36,32.82,79.87,128.6,109.12,120.54,77.2
2016-03-07 05:00:00,200.59,105.02,108.8892,56.29,32.77,80.08,128.56,108.9,121.14,80.88
2016-03-08 05:00:00,198.4,104.15,106.26,55.74,32.21,79.26,129.98,109.53,120.58,77.2
2016-03-09 05:00:00,199.38,104.82,106.8,55.95,32.41,79.7,129.19,109.1,119.58,81.2
2016-03-10 05:00:00,199.54,104.66,105.93,55.86,32.46,79.41,128.66,108.71,121.5,80.32
2016-03-11 05:00:00,202.76,106.49,108.2008,57.32,33.14,81.19,127.36,108.4,119.41,81.52
2016-03-14 04:00:00,202.5,106.67,107.92,57.2,32.94,81.2,127.76,108.48,117.87,79.04
2016-03-15 04:00:00,202.17,106.63,106.24,56.66,32.47,81.24,127.88,108.46,117.96,77.6
2016-03-16 04:00:00,203.34,107.58,106.99,57.16,33.12,82.22,128.26,109.03,120.59,81.44
2016-03-17 04:00:00,204.63,107.52,108.63,57.6,33.85,83.38,128.79,109.15,120.13,84.4
2016-03-18 04:00:00,204.38,107.37,109.61,57.5,34.0285,83.02,129.06,109.34,119.8,83.84
2016-03-21 04:00:00,204.67,107.79,109.35,57.41,34.1,81.36,128.07,109.03,118.96,84.72
2016-03-22 04:00:00,204.56,108.12,109.22,57.31,34.02,81.36,128.04,108.8,119.31,84.32
2016-03-23 04:00:00,203.2092,107.23,106.88,56.73,33.44,80.92,129.49,109.3,116.61,80.88
2016-03-24 04:00:00,203.12,107.26,107.2,56.35,33.36,80.95,129.54,109.19,116.33,80.48
2016-03-28 04:00:00,203.24,107.11,107.33,56.69,33.47,81.68,129.71,109.35,116.6,80.08
2016-03-29 04:00:00,205.1208,108.83,110.31,57.3,33.93,83.45,131.07,110.09,118.76,78.4
2016-03-30 04:00:00,206.02,109.36,110.32,57.73,34.28,83.29,129.69,109.94,117.1,77.84
2016-03-31 04:00:00,205.52,109.2,110.63,57.16,34.25,83.8,130.61,110.34,117.64,77.6
2016-04-01 04:00:00,206.92,110.36,111.12,56.55,34.15,83.69,130.68,110.14,116.93,74.6336
2016-04-04 04:00:00,206.25,109.94,110.19,56.43,33.74,83.57,130.76,110.27,116.15,72.64
2016-04-05 04:00:00,204.1892,108.88,108.94,55.32,33.08,83.02,132.19,110.71,117.66,73.04
2016-04-06 04:00:00,206.42,110.67,110.17,56.22,33.48,83.22,131.23,110.47,116.94,76.8
2016-04-07 04:00:00,203.95,109.08,108.68,55.4,32.81,82.7,132.85,111.04,118.61,76.08
2016-04-08 04:00:00,204.4992,109.0,109.11,56.46,33.38,83.16,132.01,110.87,118.43,80.24
2016-04-11 04:00:00,204.0201,108.6,108.77,56.49,33.81,82.99,131.84,110.85,120.03,82.24
2016-04-12 04:00:00,205.92,109.51,109.94,57.33,34.33,83.59,130.93,110.41,120.05,85.12
2016-04-13 04:00:00,208.0008,110.91,112.31,58.24,34.94,83.22,131.39,110.49,118.77,84.08
2016-04-14 04:00:00,208.01,110.92,112.17,58.43,34.77,82.76,130.76,110.23,117.11,83.84
2016-04-15 04:00:00,207.78,110.64,112.45,58.3,34.57,83.38,131.88,110.56,117.92,82.0
2016-04-18 04:00:00,209.2392,111.23,113.3,58.8,34.73,83.78,131.31,110.45,117.74,81.36
2016-04-19 04:00:00,209.9,110.55,113.39,59.82,35.26,83.82,130.9,110.27,119.58,83.52
2016-04-20 04:00:00,210.1,110.64,113.56,59.87,35.1,82.4,129.46,109.71,118.97,86.08
2016-04-21 04:00:00,208.97,110.65,112.99,59.51,34.75,80.93,128.69,109.53,119.42,85.76
2016-04-22 04:00:00,208.97,108.98,114.11,59.54,34.54,81.77,128.36,109.41,117.89,86.08
2016-04-25 04:00:00,208.61,108.98,113.3,59.24,34.3192,82.49,127.83,109.29,118.23,84.4
2016-04-26 04:00:00,208.9192,108.45,114.41,59.45,34.69,82.81,127.25,109.06,118.7,86.48
2016-04-27 04:00:00,209.35,107.58,114.81,59.49,34.9,82.76,128.52,109.66,119.04,89.12
2016-04-28 04:00:00,207.4475,106.28,113.5,58.68,34.54,82.59,129.05,110.04,121.29,89.76
2016-04-29 04:00:00,206.3308,105.72,112.48,58.43,34.39,81.83,129.38,110.0,123.65,90.4
2016-05-02 04:00:00,207.97,106.72,113.48,58.98,34.295,83.1,127.82,109.52,123.24,88.4
2016-05-03 04:00:00,206.1592,105.73,111.62,58.01,33.33,83.23,129.43,110.17,122.96,85.92
2016-05-04 04:00:00,205.01,105.05,110.7,57.34,32.79,84.42,130.14,110.37,122.21,86.32
2016-05-05 04:00:00,204.97,105.02,110.26,57.22,32.78,84.66,131.01,110.67,122.07,87.2
2016-05-06 04:00:00,205.72,105.58,110.91,57.38,32.83,85.59,130.45,110.41,123.18,87.68
2016-05-09 04:00:00,205.8892,105.88,111.23,57.26,32.41,86.53,130.86,110.62,120.65,85.44
2016-05-10 04:00:00,208.45,107.33,112.35,58.08,33.03,86.52,130.87,110.6,120.98,87.92
2016-05-11 04:00:00,206.5,106.36,110.96,57.58,32.95,84.67,131.61,110.77,122.12,90.72
2016-05-12 04:00:00,206.56,105.89,110.3708,57.56,32.86,85.16,131.01,110.47,121.16,91.6
2016-05-13 04:00:00,204.76,105.5,109.64,56.97,32.27,84.4,132.28,110.89,121.71,90.96
2016-05-16 04:00:00,206.78,106.82,111.03,57.65,32.66,85.2,131.14,110.49,121.8,94.08
2016-05-17 04:00:00,204.8508,105.48,109.27,57.23,32.51,83.62,131.36,110.34,122.22,95.36
2016-05-18 04:00:00,204.91,105.86,109.84,57.25,32.19,82.31,129.49,109.45,120.1,93.6
2016-05-19 04:00:00,204.2,105.31,108.955,56.84,31.89,81.39,130.05,109.56,119.87,94.32
2016-05-20 04:00:00,205.49,106.47,110.79,57.31,32.21,82.04,130.15,109.63,119.71,94.0
2016-05-23 04:00:00,205.21,106.33,110.66,57.12,32.15,82.05,130.44,109.7,119.37,93.28
2016-05-24 04:00:00,207.87,108.46,112.94,57.95,32.48,83.07,129.86,109.52,117.3,94.56
2016-05-25 04:00:00,209.28,109.24,113.6,58.56,32.87,83.07,129.37,109.47,116.98,96.24
2016-05-26 04:00:00,209.34,109.56,113.47,58.72,33.09,83.23,130.04,109.81,116.58,95.6
2016-05-27 04:00:00,210.24,110.13,114.6,58.66,33.08,83.68,129.85,109.6,115.62,95.84
2016-05-31 04:00:00,209.84,110.34,115.0,58.38,33.12,83.67,130.16,109.73,116.06,94.96
2016-06-01 04:00:00,210.27,110.35,115.78,58.33,33.1,83.74,130.42,109.53,115.94,95.44
2016-06-02 04:00:00,210.91,110.58,116.67,58.33,33.37,84.17,131.36,109.87,115.67,94.88
2016-06-03 04:00:00,210.28,110.06,115.97,58.71,33.88,84.51,133.23,110.89,118.88,94.56
2016-06-06 04:00:00,211.35,110.46,117.22,59.04,34.24,83.86,132.24,110.6,118.92,96.32
2016-06-07 04:00:00,211.68,110.18,117.56,59.47,34.55,84.37,132.56,110.76,118.82,97.76
2016-06-08 04:00:00,212.37,110.37,118.43,59.59,34.8,84.91,133.27,110.89,120.58,99.44
2016-06-09 04:00:00,212.08,110.19,117.67,58.86,34.4,85.1,134.13,111.06,121.25,98.0
2016-06-10 04:00:00,210.07,108.94,116.07,57.15,33.53,84.7,134.78,111.45,121.74,94.96
2016-06-13 04:00:00,208.4492,108.03,114.81,56.32,33.06,84.72,135.38,111.67,122.64,94.08
2016-06-14 04:00:00,208.04,108.03,114.48,55.42,32.95,84.5,135.28,111.64,122.77,93.84
2016-06-15 04:00:00,207.75,107.72,114.56,55.79,33.3,85.3,135.8,111.98,123.68,91.76
2016-06-16 04:00:00,208.37,108.04,114.55,55.905,33.18,85.78,136.46,112.1,122.38,89.12
2016-06-17 04:00:00,206.52,106.49,114.06,56.46,33.27,85.64,135.61,111.72,123.95,93.28
2016-06-20 04:00:00,207.85,107.16,115.3,57.86,33.86,85.76,134.16,111.24,123.21,95.28
2016-06-21 04:00:00,208.44,107.5,115.08,58.33,34.12,85.32,133.54,110.99,120.84,95.12
2016-06-22 04:00:00,208.1,107.24,114.63,57.12,33.94,85.19,133.76,111.21,120.9,93.92
2016-06-23 04:00:00,210.81,108.77,116.82,58.7,34.76,85.62,132.23,110.68,120.11,95.84
2016-06-24 04:00:00,203.13,104.29,112.55,53.66,32.64,84.87,135.78,112.21,126.01,91.2
2016-06-27 04:00:00,199.6,102.22,108.69,52.63,32.23,84.92,139.17,113.18,126.68,89.52
2016-06-28 04:00:00,203.1997,104.46,110.37,54.01,33.18,86.71,139.46,113.16,125.32,91.76
2016-06-29 04:00:00,206.66,106.31,112.88,55.0,34.02,87.76,138.39,112.7,125.84,94.32
2016-06-30 04:00:00,209.475,107.54,114.98,55.82,34.36,88.67,138.9,112.9523,126.47,92.56
2016-07-01 04:00:00,209.9208,108.08,115.39,55.82,34.69,88.7,140.57,113.09,128.41,94.24
2016-07-05 04:00:00,208.41,107.42,113.69,54.74,33.95,89.68,142.33,113.71,129.47,89.44
2016-07-06 04:00:00,209.66,108.3,113.89,54.64,33.86,89.29,142.56,113.73,130.23,90.64
2016-07-07 04:00:00,209.526,108.62,114.13,54.42,33.77,88.37,142.55,113.58,129.74,86.56
2016-07-08 04:00:00,212.65,110.3,116.79,55.25,34.5,89.8,143.6,113.8,130.52,86.64
2016-07-11 04:00:00,213.4,110.93,118.14,56.06,34.83,90.4,142.34,113.2,129.29,85.2
2016-07-12 04:00:00,214.95,111.49,119.72,56.82,35.32,90.39,140.0,112.53,127.15,89.52
2016-07-13 04:00:00,214.92,111.22,119.25,56.76,35.26,90.89,141.65,112.82,128.32,86.0
2016-07-14 04:00:00,216.12,111.98,119.37,57.25,35.77,90.08,139.59,112.35,127.33,86.96
2016-07-15 04:00:00,215.83,111.8,119.7,56.96,35.69,90.11,138.39,111.92,126.84,87.92
2016-07-18 04:00:00,216.4092,112.54,119.9,57.1,36.005,90.35,138.26,111.89,127.04,86.56
2016-07-19 04:00:00,216.19,112.13,119.3,56.65,35.64,90.79,139.04,112.19,127.21,85.6
2016-07-20 04:00:00,217.085,113.44,120.08,57.16,35.82,90.8,138.28,111.96,125.39,85.84
2016-07-21 04:00:00,216.265,113.18,119.51,56.93,35.705,90.98,138.56,112.21,127.3,83.92
2016-07-22 04:00:00,217.24,113.65,120.4,57.04,35.97,91.78,138.8,112.12,126.35,83.36
2016-07-25 04:00:00,216.65,113.66,120.22,56.97,35.61,91.61,138.7,112.03,125.47,81.04
2016-07-26 04:00:00,216.75,113.79,120.8,57.21,35.89,91.16,138.92,112.1,126.0,80.64
2016-07-27 04:00:00,216.52,114.58,121.14,57.42,36.01,90.45,140.65,112.58,128.03,79.2
2016-07-28 04:00:00,216.77,114.98,120.83,57.36,36.02,91.29,140.39,112.64,127.66,77.36
2016-07-29 04:00:00,217.12,115.23,121.07,58.035,36.205,92.45,141.56,113.07,128.98,78.08
2016-08-01 04:00:00,216.94,115.84,121.17,57.66,36.14,92.65,139.77,112.52,129.22,75.28
2016-08-02 04:00:00,215.5492,114.96,119.48,57.37,35.88,91.17,138.33,112.25,130.27,74.64
2016-08-03 04:00:00,216.18,115.34,120.45,57.17,36.0,90.64,138.41,112.31,129.65,77.52
2016-08-04 04:00:00,216.4097,115.67,120.56,57.5,36.2,90.27,139.45,112.58,129.87,78.72
2016-08-05 04:00:00,218.18,116.78,122.3,57.76,36.62,90.33,138.0,111.88,127.55,78.88
2016-08-08 04:00:00,218.05,116.65,122.24,57.88,36.88,90.49,138.26,111.82,127.44,80.8
2016-08-09 04:00:00,218.18,116.92,122.37,58.34,37.13,90.98,139.62,112.22,127.96,80.56
2016-08-10 04:00:00,217.64,116.62,121.4892,58.54,37.14,90.88,140.16,112.52,128.56,78.16
2016-08-11 04:00:00,218.65,117.12,122.07,58.96,37.62,89.85,138.91,111.98,127.67,81.68
2016-08-12 04:00:00,218.46,117.2,122.19,58.81,37.48,90.23,140.08,112.38,127.4,84.0
2016-08-15 04:00:00,219.09,117.7,123.4,59.035,37.87,90.14,138.76,112.05,127.84,86.08
2016-08-16 04:00:00,217.96,117.05,122.4,58.95,37.7,89.06,138.39,111.86,128.47,87.36
2016-08-17 04:00:00,218.37,117.26,122.04,58.93,37.46,89.42,139.22,112.04,128.5,87.92
2016-08-18 04:00:00,218.86,117.29,122.94,59.23,37.81,89.09,139.44,112.24,129.11,90.4
2016-08-19 04:00:00,218.54,117.26,122.94,58.79,37.6,88.52,138.71,111.86,127.97,90.72
2016-08-22 04:00:00,218.53,117.35,123.22,58.85,37.1,89.0,139.88,112.11,127.78,87.76
2016-08-23 04:00:00,218.97,117.56,124.08,59.1,36.95,89.05,140.03,112.1,127.76,88.7264
2016-08-24 04:00:00,217.85,116.8,123.07,58.96,37.05,88.66,139.7,112.06,126.34,86.56
2016-08-25 04:00:00,217.7,116.61,123.31,58.72,37.08,89.06,139.17,111.88,126.23,87.6
2016-08-26 04:00:00,217.29,116.78,123.06,58.37,36.76,88.18,138.36,111.45,126.05,87.6
2016-08-29 04:00:00,218.3608,116.94,123.7,58.55,37.04,89.05,140.21,111.91,126.3,86.8
2016-08-30 04:00:00,218.0,116.56,123.93,58.47,36.94,88.88,139.67,111.9,125.03,85.84
2016-08-31 04:00:00,217.38,116.44,123.23,58.35,36.53,88.97,139.87,111.77,124.78,82.88
2016-09-01 04:00:00,217.39,116.74,123.32,58.75,36.81,88.75,139.77,111.79,125.29,80.48
2016-09-02 04:00:00,218.37,117.12,124.51,59.43,37.41,89.52,138.63,111.5,126.57,81.92
2016-09-06 04:00:00,219.0308,117.85,124.6292,59.83,38.21,90.21,139.64,112.02,128.71,83.12
2016-09-07 04:00:00,219.01,117.92,125.41,59.86,38.09,90.75,139.54,112.08,128.27,84.16
2016-09-08 04:00:00,218.51,117.23,125.16,59.69,37.99,89.64,137.79,111.53,127.59,87.68
2016-09-09 04:00:00,213.28,114.28,121.25,58.53,36.71,86.09,135.52,111.0,126.75,84.72
2016-09-12 04:00:00,216.34,116.33,122.94,59.01,36.96,87.11,135.59,111.1,126.59,85.12
2016-09-13 04:00:00,213.23,115.29,120.58,57.82,36.03,84.34,134.05,110.69,125.75,82.96
2016-09-14 04:00:00,213.15,115.84,120.6,57.74,36.14,84.61,134.25,110.94,126.18,80.72
2016-09-15 04:00:00,215.28,117.64,122.04,58.24,36.76,84.93,133.67,110.97,125.37,81.12
2016-09-16 04:00:00,213.37,117.29,121.86,57.49,36.51,84.97,134.75,111.09,125.06,80.0
2016-09-19 04:00:00,213.41,116.78,122.67,57.79,36.8,85.74,134.31,110.9,125.32,79.84
2016-09-20 04:00:00,213.42,117.0,122.15,58.14,36.82,85.61,134.78,111.07,125.44,80.56
2016-09-21 04:00:00,215.82,118.15,123.92,59.16,37.85,86.71,135.87,111.25,127.27,83.2
2016-09-22 04:00:00,217.18,119.09,125.7,59.76,38.12,88.26,136.95,111.58,127.57,84.24
2016-09-23 04:00:00,215.99,118.33,124.81,59.26,37.63,88.53,136.82,111.63,127.65,81.52
2016-09-26 04:00:00,214.24,117.34,123.23,58.71,37.08,88.74,137.69,111.95,127.55,83.44
2016-09-27 04:00:00,215.57,118.5,123.73,58.99,37.61,87.8,138.7,112.14,126.62,81.2
2016-09-28 04:00:00,216.64,118.7,124.68,59.41,37.95,88.52,138.4,112.09,126.22,85.2
2016-09-29 04:00:00,214.68,117.84,122.86,58.67,37.29,87.34,138.75,112.16,126.07,86.96
2016-09-30 04:00:00,216.3,118.72,124.21,59.13,37.45,86.74,137.51,111.88,125.64,87.44
2016-10-03 04:00:00,215.78,118.55,123.82,58.97,37.71,85.12,136.81,111.47,125.32,88.8
2016-10-04 04:00:00,214.68,118.37,123.21,58.96,37.29,83.96,135.21,110.96,120.97,88.72
2016-10-05 04:00:00,215.63,118.79,123.95,59.2,37.83,82.26,134.58,110.71,120.78,90.8
2016-10-06 04:00:00,215.78,118.73,123.82,58.88,37.86,82.29,133.83,110.48,119.66,92.08
2016-10-07 04:00:00,215.04,118.47,122.83,58.58,37.69,82.15,133.92,110.64,119.74,90.64
2016-10-10 04:00:00,216.16,119.22,124.3,58.75,38.1,82.66,133.13,110.35,120.16,93.36
2016-10-11 04:00:00,213.43,117.52,122.03,57.92,37.22,81.86,132.83,110.32,119.55,92.64
2016-10-12 04:00:00,213.71,117.42,121.93,57.79,37.15,82.8,132.96,110.32,119.74,91.44
2016-10-13 04:00:00,213.01,117.0,120.92,57.57,36.82,83.45,133.46,110.55,120.03,91.92
2016-10-14 04:00:00,213.12,117.14,120.43,57.67,36.88,83.08,131.59,110.21,119.36,91.52
2016-10-17 04:00:00,212.38,116.82,120.29,57.5,36.84,83.26,132.43,110.45,119.68,90.96
2016-10-18 04:00:00,213.71,117.86,120.98,58.07,37.49,83.79,132.86,110.67,120.42,91.6
2016-10-19 04:00:00,214.28,117.85,121.49,58.23,37.72,83.97,132.97,110.72,121.11,93.28
2016-10-20 04:00:00,213.88,117.71,121.13,58.32,37.61,83.78,133.11,110.62,120.74,91.44
2016-10-21 04:00:00,213.98,118.15,121.07,58.19,37.6,83.47,133.31,110.74,120.83,91.84
2016-10-24 04:00:00,214.89,119.57,121.84,58.18,37.76,83.66,132.73,110.59,120.56,91.44
2016-10-25 04:00:00,214.17,119.19,120.93,58.14,37.8,83.51,133.08,110.57,121.47,89.92
2016-10-26 04:00:00,213.74,118.38,119.73,57.88,37.4,82.42,132.18,110.33,120.79,88.72
2016-10-27 04:00:00,213.17,117.84,118.36,57.81,37.08,80.26,130.74,109.95,121.01,89.68
2016-10-28 04:00:00,212.54,117.1,118.03,57.79,36.93,80.45,130.45,109.97,121.58,88.08
2016-10-31 04:00:00,212.55,116.99,118.5,57.82,37.14,81.76,131.25,110.06,121.94,84.24
2016-11-01 04:00:00,211.01,116.11,117.05,57.57,36.84,79.98,131.01,109.91,122.73,84.56
2016-11-02 04:00:00,209.74,115.18,115.56,57.18,36.4,78.81,131.58,110.24,123.64,82.24
2016-11-03 04:00:00,208.78,114.05,115.0,57.12,36.3,78.2,130.57,110.17,124.3,80.64
2016-11-04 04:00:00,208.55,113.65,115.74,56.57,35.93,78.82,131.74,110.51,124.39,79.84
2016-11-07 05:00:00,213.15,116.35,118.57,57.35,37.23,80.2,130.62,110.05,122.15,81.28
2016-11-08 05:00:00,214.11,117.11,118.88,57.51,37.47,80.62,130.09,109.66,121.64,80.8
2016-11-09 05:00:00,216.3792,117.65,122.54,57.56,36.26,79.4,124.57,107.99,121.56,82.24
2016-11-10 05:00:00,216.92,115.75,124.5,57.4,35.22,78.07,122.73,107.34,119.75,80.32
2016-11-11 05:00:00,216.42,115.8,127.36,57.05,34.55,78.54,122.04,107.12,117.1,78.16
2016-11-14 05:00:00,216.59,114.63,129.15,56.74,34.3,80.4,121.31,106.5,116.11,78.96
2016-11-15 05:00:00,218.28,116.22,129.55,56.99,34.99,79.73,121.91,106.5,117.12,82.72
2016-11-16 05:00:00,217.87,116.91,129.54,56.39,34.7,79.5,123.01,106.6,116.77,81.84
2016-11-17 05:00:00,218.99,117.76,130.3,56.82,34.75,78.69,121.2,106.13,116.17,81.04
2016-11-18 05:00:00,218.5,117.32,130.99,56.2,34.59,78.92,120.85,105.66,115.15,82.56
2016-11-21 05:00:00,220.15,118.54,131.6,56.68,34.93,78.68,121.15,105.75,115.58,86.16
2016-11-22 05:00:00,220.58,118.9,132.8,56.82,35.46,80.06,121.11,105.85,115.54,85.04
2016-11-23 05:00:00,220.7,118.42,133.63,56.62,35.08,79.72,120.64,105.47,113.25,85.36
2016-11-25 05:00:00,221.52,118.8,134.07,56.79,35.25,80.18,120.82,105.38,112.61,82.64
2016-11-28 05:00:00,220.48,118.53,132.33,56.49,35.39,80.55,121.71,105.86,113.8,83.52
2016-11-29 05:00:00,220.91,118.94,132.26,56.85,35.44,81.32,122.22,105.97,113.27,80.48
2016-11-30 05:00:00,220.38,117.5,131.61,56.79,35.5,80.39,120.24,105.26,111.75,87.44
2016-12-01 05:00:00,219.57,115.47,130.97,56.57,35.08,79.21,118.73,104.71,111.54,90.64
2016-12-02 05:00:00,219.68,115.7,130.9,56.71,35.12,80.0,119.6,105.18,112.14,91.84
2016-12-05 05:00:00,221.0,116.6,133.15,57.27,35.41,80.59,119.47,105.14,111.54,90.8
